id,acquiror_name,target_name,announcement_date,target_status,acquisition_count,shares_at_announcement,car_3,car_5,car_10,month,rel_deal_value,cross_border,relatedness,economic_sector_ac,business_sector_ac,economic_sector_target,business_sector_target,cluster_category,a_fin_adv_count,t_fin_adv_count,shares_acquired,consideration_offered,bidder_count,car_1
1821882020,Sandy Spring Bancorp Inc,CN Bancorp Inc,14/12/2006,public,4,no,-0.0235741049727097,-0.0140272309405956,0.0019489466480523,12,0.01855363856068743,cross_border,industry,Financials,Banking & Investment Services,Financials,Banking & Investment Services,asset_driven_op,0,0,full,Other,1,-0.0138405019003542
1822533020,Natural Resource Partners LP,Cline Group-Coal Reserves & Transportation Assets,14/12/2006,others,15,no,0.063671303907643,0.0723076496632871,0.0938548660602498,12,0.3064617274786593,cross_border,industry,Energy,Energy - Fossil Fuels,Energy,Energy - Fossil Fuels,divestiture,0,0,full,Other,1,0.0361184992248834
1822141040,Luminex Corp,Tm Bioscience Corp,14/12/2006,public,0,no,-0.0065987520191856,-0.0343299334798948,0.0251008123244326,12,0.6073356621149572,national,business_sector,Healthcare,Healthcare Services & Equipment,Healthcare,Healthcare Services & Equipment,divestiture,1,0,full,Other,1,-0.0341339146384508
1822138020,Roper Industries Inc,Dynisco LLC,15/12/2006,others,32,no,-0.0058930499356207,-0.0133515005106638,-0.0284423201163486,12,0.09154059429811344,cross_border,not_related,Consumer Non-Cyclicals,Consumer Goods Conglomerates,Industrials,Industrial Goods,divestiture,0,0,full,Cash,1,0.0098994082127134
1823715020,"Western Alliance Bancorp,Las Vegas,Nevada",First Independent Capital of Nevada,19/12/2006,others,2,no,-0.0181951633597604,-0.0164074105625443,-0.0093761182797371,12,0.026301946344029457,cross_border,business_sector,Financials,Banking & Investment Services,Financials,Banking & Investment Services,divestiture,0,0,full,Other,1,-0.0157938507638826
1823949020,Basic Energy Services Inc,Parker Drilling Offshore USA LLC-Barge Mounted Workover Rigs(2),20/12/2006,others,9,no,-0.0546665113303606,-0.0546665113303606,-0.0559513385004751,12,0.03468377733014954,cross_border,not_related,Energy,Energy - Fossil Fuels,Industrials,Industrial & Commercial Services,divestiture,0,0,full,Cash,1,0.0244158542715916
1825005020,Citizens & Northern Corp,"Citizens Bancorp Inc, Coudersport,Pennsylvania",21/12/2006,public,1,no,-0.0186367047312935,-0.0111818006841121,-0.0095715665977957,12,0.025860000533195888,cross_border,industry,Financials,Banking & Investment Services,Financials,Banking & Investment Services,asset_driven_op,0,0,full,Other,1,0.0016753058044117
1826110020,Eaton Corp,AT Holdings Corp,28/12/2006,others,53,no,-0.0006780833732187,-0.0006780833732187,0.0073265084282924,12,0.06561555891238671,cross_border,business_sector,Industrials,Industrial Goods,Industrials,Industrial Goods,divestiture,0,1,full,Cash,1,0.0054876049942204
1827136020,Kennametal Inc,"Manchester Tool Co,On Time Machinig Co,ClappDICO Corp",03/01/2007,others,15,no,-0.0384577029636448,-0.0172660828128938,0.0421671211745032,1,0.031750244050383375,cross_border,industry,Industrials,Industrial Goods,Industrials,Industrial Goods,divestiture,0,1,full,Cash,1,-0.0180460396414653
1829327020,Access Integrated Technologies Inc,Bigger Picture,07/01/2007,others,7,no,0.0055423239937447,0.0346348342782761,0.1676791312217599,1,0.014022295449765127,cross_border,not_related,Technology,Software & IT Services,Consumer Cyclicals,Cyclical Consumer Services,divestiture,0,0,full,Other,1,0.0416866443608551
1828342020,KLA-Tencor Corp,Therma-Wave Inc,08/01/2007,others,16,no,-0.0171959328671196,-0.0171959328671196,0.021513464641121,1,0.012391836334068738,cross_border,not_related,Healthcare,Healthcare Services & Equipment,Technology,Technology Equipment,divestiture,0,0,not_full,Cash,1,-0.0144906741116108
1829858020,Culp Inc,International Textile Group Inc-Certain Assets,11/01/2007,others,2,no,-0.0035569261572292,-0.0462679874901603,-0.0592362312586675,1,0.06122298443608469,cross_border,business_sector,Consumer Cyclicals,Cyclical Consumer Products,Consumer Cyclicals,Cyclical Consumer Products,divestiture,0,0,full,Other,1,0.0238254947281355
1831399020,Apache Corp,"Anadarko Petroleum Corp-Oil & Gas Fields,Permian Basin,West Texas(28)",18/01/2007,others,42,no,0.0762835568030952,0.1077876613725929,0.068609385711,1,0.04113841513432927,cross_border,industry,Energy,Energy - Fossil Fuels,Energy,Energy - Fossil Fuels,divestiture,0,0,full,Cash,1,0.0471190243533709
1831564020,Umpqua Holdings Corp,North Bay Bancorp/CA,18/01/2007,public,8,no,-0.0477628248766089,-0.0394303479155661,-0.0170419874861715,1,0.02129176701039659,cross_border,industry,Financials,Banking & Investment Services,Financials,Banking & Investment Services,asset_driven_op,0,0,full,Other,1,-0.0287107595081682
1832732020,Colonial BancGroup Inc,"Commercial Bankshares Inc, Miami,FL",23/01/2007,public,42,no,0.0670041012426377,0.0670041012426377,-0.0016402056965945,1,0.013960196287221142,cross_border,industry,Financials,Banking & Investment Services,Financials,Banking & Investment Services,asset_driven_op,0,0,full,Other,1,0.060873167158834
1833820020,Courtside Acquisition Corp,American Community Newspapers LLC,24/01/2007,others,0,no,0.0744877508963849,0.0744877508963849,-0.0193247113108582,1,2.3145171660023145,cross_border,not_related,Financials,Investment Holding Companies,Consumer Cyclicals,Cyclical Consumer Services,divestiture,0,0,full,Other,1,0.1103760604518561
1834697020,"United Bankshares Inc,Charleston,West Virginia","Premier Community Bankshares Inc,Winchester,Virginia",26/01/2007,public,10,no,-0.0073528462671049,-0.0027819312571903,-0.023534572917353,1,0.02993636843659665,cross_border,industry,Financials,Banking & Investment Services,Financials,Banking & Investment Services,asset_driven_op,0,0,full,Other,1,-0.0129137907559414
1836263020,Morgan Stanley,Woolbright Development Inc- Shopping Center Building Portfolio(5),30/01/2007,others,34,no,0.0050574806044287,-0.0205749734627408,3.37821917645309e-05,1,0.00025074845289989247,cross_border,not_related,Financials,Banking & Investment Services,Real Estate,Real Estate,divestiture,1,0,full,Cash,1,-0.0029553447040788
1835170040,Belden Inc,Hirschmann Automation & Control GmbH,30/01/2007,others,1,no,0.0163884744558816,0.0200319779165172,0.1180271514523326,1,0.23407597513219316,national,industry,Technology,Technology Equipment,Technology,Technology Equipment,divestiture,1,1,full,Cash,1,-0.0146240819111512
1835932020,Caterpillar Inc,International Fuel Systems Inc-Remanufacturing Business,31/01/2007,others,30,no,0.0630896642651914,0.0630896642651914,0.0721061176796615,1,0.0031310034743511138,cross_border,not_related,Industrials,Industrial Goods,Consumer Cyclicals,Automobiles & Auto Parts,divestiture,0,0,full,Cash,1,0.0346903277522878
1836514040,Quest Diagnostics Inc,HemoCue AB,01/02/2007,others,14,no,-0.0202011569779125,-0.0202011569779125,-0.0709541591991254,2,0.07438871451143216,national,economic_sector,Healthcare,Pharmaceuticals & Medical Research,Healthcare,Healthcare Services & Equipment,divestiture,0,1,full,Cash,1,-0.0233978882069971
1837931020,Great Plains Energy Inc,Aquila Inc,07/02/2007,others,1,no,0.0010135005195552,-0.0263534220374018,-0.023330500905204,2,0.62837261224358,cross_border,industry,Utilities,Utilities,Utilities,Utilities,asset_driven_op,2,0,full,Other,1,0.0054068024155586
1838757020,Heritage Commerce Corp,"Diablo Valley Bank,Alamo, California",08/02/2007,public,2,no,-0.043044537389676,0.0021741703043445,0.032192299135204,2,0.0592880421158185,cross_border,industry,Financials,Banking & Investment Services,Financials,Banking & Investment Services,asset_driven_op,0,0,full,Other,1,0.0176356970189255
1839396020,Delek US Holdings Inc,Calfee Co of Dalton Inc- Favorite Markets Stores(90),08/02/2007,others,2,no,-0.0417612880742819,-0.082699480359982,-0.0199983880671661,2,0.060037918685485574,cross_border,not_related,Energy,Energy - Fossil Fuels,Consumer Non-Cyclicals,Food & Drug Retailing,divestiture,0,0,full,Cash,1,-0.0834831768007571
1838264040,ProLogis,Parkridge-Industrial Development Business,12/02/2007,others,3,no,0.0202860570926826,0.0607219540511988,-0.0076636915694278,2,0.036501330207821786,national,not_related,Real Estate,Real Estate,Industrials,Industrial & Commercial Services,divestiture,0,0,full,Other,1,-0.0089576545572587
1840953040,Sally Beauty Holdings Inc,Chapelton 21 Ltd,16/02/2007,others,0,no,-0.021962366848777,-0.0561252081883764,0.028151651264862,2,0.044067999163454934,national,not_related,Consumer Cyclicals,Retailers,Consumer Non-Cyclicals,Personal & Household Products & Services,divestiture,0,0,full,Cash,1,-0.0293792029967271
1842183020,Nuance Communications Inc,BeVocal Inc,22/02/2007,others,3,no,0.0401110255205,0.0238297517002853,0.0241285882529582,2,0.15710367439587636,cross_border,industry,Technology,Software & IT Services,Technology,Software & IT Services,divestiture,0,1,full,Other,1,0.0105990406434651
1842377020,Morningstar Inc,Standard & Poors Corp-Mutual Fund Data Business,22/02/2007,others,3,no,0.1733538401364347,0.1688745174095094,0.1066434973064549,2,0.12671351226817187,cross_border,not_related,Industrials,Industrial & Commercial Services,Technology,Software & IT Services,divestiture,0,0,full,Cash,1,0.0875568670631434
1843909020,Merit Medical Systems Inc,Datascope Corp-ProGuide Chronic Dialysis Catheter Product Line,27/02/2007,others,7,no,-0.1339083968355031,-0.1275443951581094,-0.1592191669357928,2,0.016423057973394647,cross_border,industry,Healthcare,Healthcare Services & Equipment,Healthcare,Healthcare Services & Equipment,divestiture,0,0,full,Cash,1,-0.0378322322386042
1844126020,Municipal Mortgage & Equity LLC,"George Elkins Mortgage Banking Co,Los Angeles,California",28/02/2007,others,5,no,-0.0433643351314022,-0.0433643351314022,0.0045969778072155,2,0.001225864322751217,cross_border,industry_group,Financials,Banking & Investment Services,Financials,Banking & Investment Services,divestiture,0,0,full,Cash,1,-0.0780454946598717
1844545020,Compass Diversified Trust,Aeroglide Corp,28/02/2007,others,0,no,0.0150709674383169,0.0150709674383169,0.0439382750517881,2,0.10844748858447488,cross_border,not_related,Financials,Collective Investments,Industrials,Industrial Goods,divestiture,0,0,full,Cash,1,0.0096036188179896
1845555020,Royal Gold Inc,Battle Mountain Gold Exploration Corp,05/03/2007,public,4,no,-0.0158208014713751,-0.0209755905172169,-0.1075282805708726,3,0.10449447268619382,cross_border,industry,Basic Materials,Mineral Resources,Basic Materials,Mineral Resources,asset_driven_op,0,0,full,Other,1,0.0070228793035993
1605763020,Iconix Brand Group Inc,Rocawear,06/03/2007,others,7,no,0.0143122373625014,0.0348301044773148,-0.0351753758163053,3,0.3498858113251742,cross_border,industry_group,Consumer Cyclicals,Cyclical Consumer Products,Consumer Cyclicals,Cyclical Consumer Products,divestiture,0,0,full,Other,1,0.0288984196098043
1846778020,Callon Petroleum Co,"Entrada Field,Mississippi",08/03/2007,others,0,yes,-0.0625197153807303,-0.0852149685189341,-0.1227820856233605,3,0.3037424264223938,cross_border,industry,Energy,Energy - Fossil Fuels,Energy,Energy - Fossil Fuels,divestiture,0,0,not_full,Other,1,-0.0456578995516332
1848473020,Gibraltar Industries Inc,NorWesCo,09/03/2007,others,7,no,-0.0600882988342034,-0.0519505714234593,-0.0619588597678604,3,0.05081845424419236,cross_border,industry,Basic Materials,Mineral Resources,Basic Materials,Mineral Resources,divestiture,0,0,full,Cash,1,-0.0064233336476483
1849102020,Pitney Bowes Inc,MapInfo Corp,14/03/2007,public,29,no,-0.0277353321879121,-0.0277353321879121,-0.0522303045063683,3,0.05513995769077475,cross_border,economic_sector,Technology,Technology Equipment,Technology,Software & IT Services,divestiture,1,0,full,Cash,1,-0.012578868578808
1848850020,Cisco Systems Inc,WebEx Communications Inc,15/03/2007,public,149,no,0.0091829755217478,0.0010089724464642,0.0050942412258536,3,0.06825051897001015,cross_border,economic_sector,Technology,Technology Equipment,Technology,Software & IT Services,divestiture,0,1,full,Cash,1,0.0126052799375118
1848909020,Nuance Communications Inc,Focus Informatics Inc,15/03/2007,others,4,no,0.0307556529109152,0.0433142385174709,0.1032483373656161,3,0.04571320481092073,cross_border,industry_group,Technology,Software & IT Services,Technology,Software & IT Services,divestiture,0,0,full,Cash,1,0.0577414093349689
1850101020,Global Partners LP,Exxonmobil Oil Corp-Refined Products Terminals(3),16/03/2007,others,2,no,0.0459849266584395,0.1045321694155066,0.1332312637032289,3,0.22902141293801756,cross_border,industry_group,Energy,Energy - Fossil Fuels,Energy,Energy - Fossil Fuels,divestiture,0,0,full,Cash,1,0.0531477558983848
1849692020,Quanta Services Inc,InfraSource Services Inc,18/03/2007,public,71,no,-0.0083485833675618,0.020187351711577,0.0358831181291277,3,0.7686925010371165,cross_border,industry,Industrials,Industrial & Commercial Services,Industrials,Industrial & Commercial Services,asset_driven_op,1,1,full,Other,1,-0.0384325946335226
1852492020,Monmouth Real Estate Investment Corp,Monmouth Capital Corp,26/03/2007,public,3,no,-0.0248917929963354,-0.0232764885333703,-0.0600133027271425,3,0.12446092154044035,cross_border,industry,Real Estate,Real Estate,Real Estate,Real Estate,asset_driven_op,0,0,full,Other,1,-0.024483799675706
1853062020,Granite Construction Inc,Superior Group of Cos-Certain Assets,27/03/2007,others,4,no,-0.0392362998722526,-0.070182883605916,-0.0463797939724048,3,0.036623306631390705,cross_border,not_related,Industrials,Industrial & Commercial Services,Basic Materials,Mineral Resources,divestiture,0,0,full,Cash,1,-0.0133251880731259
1853512020,Columbia Banking System Inc,Mountain Bank Holding Co,28/03/2007,public,4,no,-0.0367998495879358,-0.0367998495879358,-0.0535713821762712,3,0.022744631099865655,cross_border,industry,Financials,Banking & Investment Services,Financials,Banking & Investment Services,asset_driven_op,0,0,full,Other,1,-0.0137460440292176
1853541020,Columbia Banking System Inc,"Town Center Bancorp,Portland, Oregon",28/03/2007,public,5,no,-0.0367998495879358,-0.0367998495879358,-0.0535713821762712,3,0.01637597772146346,cross_border,industry,Financials,Banking & Investment Services,Financials,Banking & Investment Services,asset_driven_op,0,0,full,Other,1,-0.0137460440292176
1854277020,Weingarten Realty Investors,Bourn Partners LLC- Neighborhood/Community Anchored Center,29/03/2007,others,43,no,-0.0141101278990173,-0.0095110714453495,-0.0211884954284353,3,0.03770963126836916,cross_border,business_sector,Real Estate,Real Estate,Real Estate,Real Estate,divestiture,0,0,full,Cash,1,0.0006155019718996
1855295020,The JM Smucker Co,Eagle Family Foods Holdings Inc,02/04/2007,others,9,no,0.0077661497929883,0.0172976439766467,-0.002968211909326,4,0.09337771284847207,cross_border,industry,Consumer Non-Cyclicals,Food & Beverages,Consumer Non-Cyclicals,Food & Beverages,divestiture,0,0,full,Other,1,0.007134573593841
1856717020,Copano Energy LLC,Cimmarron Gathering LP,05/04/2007,others,1,no,0.0356772859842031,0.0449785097716103,0.0471709895921782,4,0.11137554661945906,cross_border,industry,Energy,Energy - Fossil Fuels,Energy,Energy - Fossil Fuels,divestiture,0,0,full,Other,1,0.0441787246490597
1856825040,Honeywell International Inc,Burtek Systems Inc,09/04/2007,others,28,no,-0.0248565992436137,-0.0254612398563049,-0.0034376331670129,4,0.0026480421038694514,national,business_sector,Industrials,Industrial Goods,Industrials,Industrial Goods,divestiture,0,0,full,Cash,1,-0.0288033957812083
1857737020,Patrick Industries Inc,Adorn LLC,11/04/2007,others,4,no,-0.0733561250405021,-0.079411082258805,-0.0782461895156002,4,0.0006751624609671702,cross_border,not_related,Consumer Cyclicals,Cyclical Consumer Products,Basic Materials,Applied Resources,divestiture,1,0,full,Cash,1,-0.0347177252808541
1858886020,Quest Diagnostics Inc,AmeriPath Inc,16/04/2007,others,15,no,-0.0597860926927342,-0.0715357886963774,-0.0541696566053002,4,0.3232824809990722,cross_border,economic_sector,Healthcare,Pharmaceuticals & Medical Research,Healthcare,Healthcare Services & Equipment,divestiture,1,2,full,Other,1,-0.0566295266538561
1859830020,DG FastChannel Inc,Point 360,16/04/2007,public,0,yes,0.0424781459315822,0.0295316999025949,-0.0069041480111832,4,0.23648730717842828,cross_border,industry_group,Consumer Cyclicals,Cyclical Consumer Services,Consumer Cyclicals,Cyclical Consumer Services,asset_driven_op,0,0,not_full,Other,1,0.0459245720790995
1859108040,ProLogis,Macquarie Prologis Trust,16/04/2007,public,5,no,0.0160899804115339,0.0240366103689217,0.0021260345277309,4,0.05908474483087228,national,not_related,Real Estate,Real Estate,Financials,Collective Investments,divestiture,1,0,full,Cash,1,0.0249762956654762
1859950020,JPMorgan Chase & Co,Xign Corp,18/04/2007,others,36,no,0.0388950540282302,0.0388950540282302,0.0417799644352645,4,5.642627888919014e-06,cross_border,not_related,Financials,Banking & Investment Services,Technology,Software & IT Services,divestiture,0,0,full,Cash,1,0.0407106721142352
1863015020,Boston Scientific Corp,Celsion Corp-Prolieve Assets,18/04/2007,others,44,no,0.027275887182828,0.027275887182828,0.0128120836305934,4,0.0019311854259873185,cross_border,economic_sector,Healthcare,Healthcare Services & Equipment,Healthcare,Pharmaceuticals & Medical Research,divestiture,0,0,full,Cash,1,-0.0252652743379393
1860849020,Bank of America Corp,ABN AMRO North America Holding Co,23/04/2007,others,25,no,-0.0195196477885323,-0.014936753689829,-0.0179862991783816,4,0.013979896908245942,cross_border,industry,Financials,Banking & Investment Services,Financials,Banking & Investment Services,divestiture,0,3,full,Cash,1,-0.0122583978959764
1861244020,TreeHouse Foods Inc,San Antonio Farms,23/04/2007,others,1,no,0.0274799592676091,-0.0308808416690928,0.0046685732586041,4,0.09771123844854426,cross_border,industry,Consumer Non-Cyclicals,Food & Beverages,Consumer Non-Cyclicals,Food & Beverages,divestiture,0,0,full,Cash,1,0.0530142736821741
1861863020,East West Bancorp Inc,"Desert Community Bank, Victorville,California",24/04/2007,public,9,no,-0.0229649591975003,-0.0179382075314114,0.1014878437553957,4,0.013951684491047332,cross_border,industry,Financials,Banking & Investment Services,Financials,Banking & Investment Services,asset_driven_op,0,0,full,Other,1,0.0038570315125064
1861936020,SL Green Realty Corp,333 West 34th Street Building,24/04/2007,others,19,no,0.0102126336901611,0.0028370668124831,-0.0287962032178074,4,0.01901142659459639,cross_border,business_sector,Real Estate,Real Estate,Real Estate,Real Estate,divestiture,0,1,full,Cash,1,0.0034233481583669
1863016020,Cross Shore Acquisition Corp,Research Pharmaceutical Services Inc,27/04/2007,others,0,no,-0.0048162724777325,0.0176838957755888,0.0410172952101084,4,3.9938767699961732,cross_border,not_related,Healthcare,Pharmaceuticals & Medical Research,Technology,Software & IT Services,asset_driven_op,0,0,full,Other,1,0.0060683572326649
1863540020,Farmer Bros Co,Coffee Bean International Inc,30/04/2007,others,1,no,0.0018201406913559,-0.0025848615881831,-0.0618812624627841,4,0.06772564955054797,cross_border,industry,Consumer Non-Cyclicals,Food & Beverages,Consumer Non-Cyclicals,Food & Beverages,divestiture,0,0,full,Cash,1,-0.0290362955709851
1863800020,Sunstone Hotel Investors Inc,"Boston Marriott Quincy Hotel, Quincy,Massachusetts",01/05/2007,others,11,no,-0.0006234804182313,0.0470878782829085,0.0510226740950666,5,0.03807098311946975,cross_border,not_related,Real Estate,Real Estate,Consumer Cyclicals,Cyclical Consumer Services,divestiture,0,0,full,Cash,1,-0.0037229580326875
1864043020,Maxim Integrated Products Inc,"Atmel Corp-Wafer Fabrication Facility,Irving,Texas",01/05/2007,others,4,no,0.0371484227885152,0.0746377081614287,0.0685753152487331,5,0.01078607801172844,cross_border,industry,Technology,Technology Equipment,Technology,Technology Equipment,divestiture,0,0,full,Cash,1,0.0167319272747867
1863798040,Scientific Games Corp,Oberthur Gaming Technologies,01/05/2007,others,8,no,-0.0191943084085115,-0.0330958117353147,-0.0339950480000272,5,0.04984880874583255,national,not_related,Technology,Software & IT Services,Industrials,Industrial & Commercial Services,divestiture,0,0,full,Cash,1,-0.0401336741989964
1864682040,Coeur d'Alene Mines Corp,Bolnisi Gold NL,03/05/2007,public,13,no,-0.0239961915267684,-0.0417537277615862,-0.0888288031924249,5,0.9116166281755197,national,industry_group,Basic Materials,Mineral Resources,Basic Materials,Mineral Resources,asset_driven_op,0,0,full,Other,1,-0.0216875148017494
1864707040,Coeur d'Alene Mines Corp,Palmarejo Silver & Gold Corp,03/05/2007,public,14,no,-0.0239961915267684,-0.0417537277615862,-0.0888288031924249,5,1.2108891454965358,national,industry,Basic Materials,Mineral Resources,Basic Materials,Mineral Resources,divestiture,0,0,full,Other,1,-0.0216875148017494
1864876020,Wells Fargo & Co,"Greater Bay Bancorp,Palo Alto, California",04/05/2007,public,36,no,-0.0181720930216106,-0.0216356816120066,-0.0061341027604399,5,0.003409995040141922,cross_border,industry,Financials,Banking & Investment Services,Financials,Banking & Investment Services,asset_driven_op,0,0,full,Other,1,-0.0087977243724055
1865407020,TreeHouse Foods Inc,JL DeGraffenreid & Sons LLC,07/05/2007,others,2,no,-0.0225804977315404,-0.0351295556109105,-0.0911361061330504,5,0.011040817903790313,cross_border,industry,Consumer Non-Cyclicals,Food & Beverages,Consumer Non-Cyclicals,Food & Beverages,divestiture,0,0,full,Cash,1,-0.0380695237739612
1862818040,Goldman Sachs Group Inc,Macquarie-IMM Investment Management Co Ltd,08/05/2007,others,45,no,-0.0125344081699545,-0.0548856430597967,-0.0825517601610702,5,0.0001680455412338497,national,industry_group,Financials,Banking & Investment Services,Financials,Banking & Investment Services,divestiture,1,0,full,Cash,1,0.0183339109514301
1821291020,Newfield Exploration Co,Stone Energy Corp-Rocky Mountains & Gulf of Mexico/ Gulf Coast Prop,14/05/2007,others,16,no,0.088688137303151,0.0664170559845273,0.0656735585618563,5,0.0863493016969515,cross_border,industry,Energy,Energy - Fossil Fuels,Energy,Energy - Fossil Fuels,divestiture,1,0,full,Cash,1,0.1703564108975959
1867312020,Cardinal Health Inc,VIASYS Healthcare Inc,14/05/2007,public,34,no,0.0064430963997861,0.0080934112194844,0.0120132237514445,5,0.06605672649431912,cross_border,economic_sector,Healthcare,Pharmaceuticals & Medical Research,Healthcare,Healthcare Services & Equipment,divestiture,1,1,full,Other,1,-0.0026216900658906
1867513020,Emerson Electric Co,Stratos International Inc,14/05/2007,public,58,no,-0.0121747492666368,-0.0169207233098939,0.0100911657189611,5,0.0059369240221175505,cross_border,not_related,Industrials,Industrial Goods,Technology,Technology Equipment,private_companies,0,0,full,Cash,1,-0.0058253255039816
1867243040,DSP Group Inc,NXP-Cordless & VoIP Terminals Business,14/05/2007,others,3,no,0.1874513892484102,0.176112674120348,0.149820198633073,5,0.8148244350515951,national,business_sector,Technology,Technology Equipment,Technology,Technology Equipment,divestiture,1,0,full,Other,1,0.1724097292025921
1867768020,Nuance Communications Inc,VoiceSignal Technologies Inc,15/05/2007,others,5,no,0.0501466717059887,0.0438842655735461,0.015645988963886,5,0.22965718591071763,cross_border,industry,Technology,Software & IT Services,Technology,Software & IT Services,divestiture,0,1,full,Other,1,0.012954798324685
1868427040,RealNetworks Inc,Sony NetServices,15/05/2007,others,15,no,-0.0137665530332957,-0.0349268545609248,0.0095670863519934,5,0.007237810321117518,national,industry,Technology,Software & IT Services,Technology,Software & IT Services,divestiture,0,0,full,Cash,1,-0.0148411308227368
1869183040,Pitney Bowes Inc,Asterion SAS,15/05/2007,others,32,no,-0.0243991862404936,-0.0264025698550773,0.0045002019247718,5,0.0036296850791219123,national,not_related,Technology,Technology Equipment,Industrials,Industrial & Commercial Services,divestiture,0,0,full,Cash,1,0.0097075071233855
1869184020,Atlas Energy Resources LLC,DTE Gas & Oil Co,20/05/2007,others,0,no,0.100669602814236,0.1061760339226576,0.0789499024026922,5,3.104016216901052,cross_border,industry,Energy,Energy - Fossil Fuels,Energy,Energy - Fossil Fuels,divestiture,2,1,full,Cash,1,0.044665610480723
1869938020,BancTrust Financial Group Inc,"Peoples BancTrust Co Inc, Selma,Alabama",21/05/2007,public,1,no,0.0947399945906344,0.0283738824829984,0.0629578267175073,5,0.10415015813735556,cross_border,industry,Financials,Banking & Investment Services,Financials,Banking & Investment Services,asset_driven_op,0,0,full,Other,1,0.0436515385083962
1870911020,Genesis Energy LP,BP Pipelines North America Inc -Port Hudson,24/05/2007,others,3,no,0.1121898238931337,0.0671885543307103,-0.0154584921395233,5,0.04224690971678924,cross_border,not_related,Energy,Energy - Fossil Fuels,Industrials,Transportation,divestiture,0,0,full,Cash,1,0.0574776452322185
1863014020,Coca-Cola Co,Energy Brands Inc,25/05/2007,others,48,no,0.0098533403535941,0.0049451897232764,-0.0220406058008724,5,0.12379227053140096,cross_border,industry,Consumer Non-Cyclicals,Food & Beverages,Consumer Non-Cyclicals,Food & Beverages,divestiture,0,2,full,Cash,1,0.0192005158794725
1872297020,Covanta Holding Corp,AES Central Valley LLC-Biomass Power Plants(2),29/05/2007,others,1,no,0.0259743414416562,0.0014366788660531,-0.0028585371563997,5,0.012046172269711435,cross_border,not_related,Industrials,Industrial & Commercial Services,Utilities,Utilities,divestiture,0,0,full,Cash,1,0.0198724276760664
1872961020,3M Co,Zila Inc-PERIDEX Brand Line,31/05/2007,others,27,no,-0.0102953884672062,-0.011874733512864,-0.0094641336574079,5,0.0004177844232376094,cross_border,not_related,Consumer Non-Cyclicals,Consumer Goods Conglomerates,Healthcare,Pharmaceuticals & Medical Research,divestiture,0,0,full,Cash,1,0.0008098142181631
1875659020,PNC Financial Services Group Inc,"Yardville National Bancorp, Hamilton,New Jersey",07/06/2007,public,8,no,-0.0182445051270924,-0.0130540162951847,0.0045671487579713,6,0.0032669729037311424,cross_border,industry,Financials,Banking & Investment Services,Financials,Banking & Investment Services,asset_driven_op,1,0,full,Other,1,-0.0202693017067677
1876455020,Westinghouse Air Brake Technologies Corp,Ricon Corp,11/06/2007,others,7,no,-0.0154638896063572,-0.0482935833797938,-0.0103813369418538,6,0.07351470294058812,cross_border,not_related,Industrials,Industrial Goods,Healthcare,Healthcare Services & Equipment,divestiture,0,0,full,Cash,1,-0.0127244171058205
1877120020,Mack-Cali Realty Corp,125 Broad Street,12/06/2007,others,22,no,0.0060056477335735,-0.0313799574123271,-0.1097115209350197,6,0.06102740644699781,cross_border,industry,Real Estate,Real Estate,Real Estate,Real Estate,asset_driven_op,0,0,not_full,Cash,1,0.0388437514404206
1877486020,Steel Dynamics Inc,Techs,13/06/2007,others,5,no,-0.0640389626283797,-0.0640389626283797,-0.1074902979527138,6,0.1436396740544045,cross_border,industry,Basic Materials,Mineral Resources,Basic Materials,Mineral Resources,divestiture,1,1,full,Cash,1,-0.0108654725894025
1879758040,TNS Inc,Dialect Payment Technologies (Pty)Ltd,19/06/2007,others,5,no,0.1560376054919674,0.1643322601170456,0.2030258882668364,6,0.0076552554618957505,national,economic_sector,Technology,Technology Equipment,Technology,Software & IT Services,divestiture,0,0,full,Cash,1,0.1054526274128646
1879942020,SL Green Realty Corp,Brooklyn Office Tower,20/06/2007,others,20,no,-0.0683446401062861,-0.0683446401062861,-0.068370087552359,6,0.011167914529612633,cross_border,business_sector,Real Estate,Real Estate,Real Estate,Real Estate,asset_driven_op,0,0,full,Cash,1,-0.0517531551968284
1880657040,Bank of America Corp,"Bank of the Philippine Islands {BPI}-Non-Performing Loans, Fourth Tranche",20/06/2007,others,27,no,-0.0080522838268318,-0.0080522838268318,-0.0285237384424561,6,3.6614015712072707e-06,national,industry,Financials,Banking & Investment Services,Financials,Banking & Investment Services,divestiture,0,0,full,Cash,1,0.005436533086788
1880715020,Nuance Communications Inc,Tegic Communications Inc,21/06/2007,others,6,no,-0.0488922564576682,-0.0420945966464961,0.0135752743562206,6,0.2079801594776166,cross_border,industry,Technology,Software & IT Services,Technology,Software & IT Services,divestiture,1,1,full,Cash,1,-0.0803073173115446
1880937040,Eaton Corp,MGE UPS Systems-Small Systems Business,21/06/2007,others,58,no,0.0028314258446366,-0.0017194826703255,0.052604695373179,6,0.04954308093994778,national,industry_group,Industrials,Industrial Goods,Industrials,Industrial Goods,divestiture,0,1,full,Cash,1,0.0075564999670812
1881502020,Nucor Corp,Magnatrax Corp,25/06/2007,others,11,no,-0.0454342496970776,-0.0373314804292951,-0.0392033950224859,6,0.03299657189187023,cross_border,industry,Basic Materials,Mineral Resources,Basic Materials,Mineral Resources,divestiture,0,1,full,Cash,1,-0.0472460430409671
